ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Writing_Company_Name,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code
78605924,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,jWgBMS8yh7,12 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/21/2021,05/15/2022,HOME,05/15/2021,05/21/2021,05/21/2021,"$1,363.00",$0.00,No,Active,New Business,NBS
78610009,"McManus, Malerie",Generic Insurance Branch North,Personal,Business Owners,Safeco Insurance,AMERICAN ECONOMY INS CO,6VwfrDAutA,12 Months,06/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/05/2021,06/10/2021,BOP,06/10/2020,06/11/2020,04/15/2021,$27.72,$0.00,No,Active,Policy Change,PCH
78711317,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,fZsHCFr3TZ,12 Months,05/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/10/2021,05/24/2022,HOME,05/24/2020,05/27/2020,05/24/2021,"$3,561.00",$0.00,No,Active,Renewal,RWL
78747287,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,jSQzUJMt3t,12 Months,06/04/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/05/2020,06/04/2021,HOME,06/04/2020,06/05/2020,06/05/2020,"$1,206.00",$0.00,No,Active,New Business,NBS
78879144,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,h9r3j9rnMJ,12 Months,08/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/06/2020,08/05/2021,HOME,08/05/2020,08/06/2020,08/06/2020,$961.00,$0.00,No,Active,New Business,NBS
79007362,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,57hZKEFhgq,12 Months,02/18/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/19/2021,02/18/2022,HOME,02/18/2021,02/19/2021,02/19/2021,$968.00,$0.00,No,Active,New Business,NBS
79049770,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,sJTbKNpMkj,12 Months,05/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/22/2020,05/29/2021,HOME,05/29/2020,05/30/2020,09/22/2020,"$1,092.00",$0.00,No,Active,Policy Change,PCH
79062790,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,3EE2JSb5hZ,12 Months,06/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/28/2020,06/05/2021,HOME,06/05/2020,06/06/2020,07/28/2020,"$1,477.00",$0.00,No,Active,Policy Change,PCH
79148887,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,eH87qGzv98,12 Months,06/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/17/2020,06/02/2021,HOME,06/02/2020,05/29/2020,06/17/2020,"$1,671.00",$0.00,No,Active,Policy Change,PCH
79183275,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,AhCHCeBAjC,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/29/2021,06/15/2021,HOME,06/15/2020,06/17/2020,02/01/2021,$602.00,$0.00,No,Active,Policy Change,PCH
79221730,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,s5Fh46TeCa,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/13/2020,06/15/2021,HOME,06/15/2020,06/16/2020,08/13/2020,"$2,262.00",$0.00,No,Active,Policy Change,PCH
79226731,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Ds4awSS3ey,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/03/2021,06/12/2021,HOME,06/12/2020,06/13/2020,02/03/2021,"$1,688.00",$0.00,No,Active,Policy Change,PCH
79410426,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,X3pNhvPBwD,12 Months,06/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/09/2020,06/05/2021,HOME,06/05/2020,06/09/2020,06/09/2020,"$1,476.00",$0.00,No,Active,New Business,NBS
79433424,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,aYeHVUYGe4,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/13/2021,06/19/2021,HOME,06/19/2020,06/20/2020,02/13/2021,$901.00,$0.00,No,Active,Policy Change,PCH
79483042,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Sw7MGX2AAQ,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/27/2020,06/25/2021,HOME,06/25/2020,06/27/2020,06/27/2020,"$1,853.00",$0.00,No,Active,Policy Change,PCH
79511119,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,F7uVWRhCRp,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/19/2021,HOME,06/19/2020,06/20/2020,06/20/2020,"$1,473.00",$0.00,No,Active,New Business,NBS
79661104,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,M7st3KEbXB,12 Months,07/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/09/2021,07/16/2021,HOME,07/16/2020,07/17/2020,01/09/2021,"$2,812.00",$0.00,No,Active,Policy Change,PCH
79677329,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,VFkSmM9myW,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/30/2020,06/25/2021,HOME,06/25/2020,06/26/2020,09/30/2020,"$2,680.00",$0.00,No,Active,Policy Change,PCH
79733414,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,TsKHTybmjT,12 Months,06/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/19/2020,06/18/2021,HOME,06/18/2020,06/19/2020,07/17/2020,$437.00,$0.00,No,Active,New Business,NBS
79760156,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,R79hT2nrC7,12 Months,08/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/28/2020,08/10/2021,HOME,08/10/2020,08/12/2020,10/28/2020,"$1,993.00",$0.00,No,Active,Policy Change,PCH
79806181,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,esb4FGVaa3,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,06/25/2021,HOME,06/25/2020,06/26/2020,04/14/2021,"$1,998.00",$0.00,No,Active,Policy Change,PCH
79829276,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,UuChMGbN2f,12 Months,06/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/17/2020,06/23/2021,HOME,06/23/2020,06/17/2020,06/23/2020,"$1,187.00",$0.00,No,Active,New Business,NBS
79865323,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,xe2ENwUT87,12 Months,07/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/09/2020,07/12/2021,HOME,07/12/2020,07/09/2020,07/12/2020,"$1,042.00",$0.00,No,Active,New Business,NBS
79881874,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,gcQ74tavpy,12 Months,06/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/09/2020,06/17/2021,HOME,06/17/2020,06/18/2020,09/09/2020,"$1,802.00",$0.00,No,Active,Policy Change,PCH
79888014,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,QxVsYWyK4u,12 Months,07/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,07/15/2021,HOME,07/15/2020,07/16/2020,05/07/2021,"$1,136.00",$0.00,No,Active,Policy Change,PCH
79946830,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,kZCgvEkn5a,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/03/2020,07/02/2021,HOME,07/02/2020,07/03/2020,12/07/2020,"$1,510.00",$0.00,No,Active,New Business,NBS
79952520,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,JqdhUBTneY,12 Months,06/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/01/2020,06/30/2021,HOME,06/30/2020,07/01/2020,07/01/2020,"$2,772.00",$0.00,No,Active,New Business,NBS
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,ew3PcEnjrW,12 Months,03/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/16/2022,HOME,03/16/2021,03/16/2021,03/16/2021,"$1,926.00",$0.00,No,Active,New Business,NBS
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,m7mg9KKMMK,12 Months,11/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/12/2020,11/03/2021,HOME,11/03/2020,11/04/2020,11/12/2020,$944.00,$0.00,No,Active,Policy Change,PCH
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,uy2CjQXd4T,12 Months,06/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/09/2020,06/18/2021,HOME,06/18/2020,06/19/2020,10/09/2020,"$2,130.00",$0.00,No,Active,Policy Change,PCH
80052796,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,XjnMPmg6n9,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/15/2021,HOME,06/15/2020,06/18/2020,06/20/2020,"$1,368.00",$0.00,No,Active,Policy Change,PCH
80117492,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,67F3f23RbZ,12 Months,02/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/22/2021,02/20/2022,HOME,02/20/2021,02/20/2021,04/22/2021,"$2,478.00",$0.00,No,Active,Policy Change,PCH
80186207,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,vhDhzNkeyX,12 Months,07/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/16/2020,07/15/2021,HOME,07/15/2020,07/16/2020,07/16/2020,"$1,264.00",$0.00,No,Active,New Business,NBS
80239028,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,wxAPMvddmk,12 Months,07/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/17/2020,07/15/2021,HOME,07/15/2020,07/17/2020,07/17/2020,"$1,708.00",$0.00,No,Active,New Business,NBS
80290526,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,M6Ys4w4Tuf,12 Months,07/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/01/2020,07/17/2021,HOME,07/17/2020,10/01/2020,10/01/2020,"$1,430.00",$0.00,No,Active,Policy Change,PCH
80324506,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,cmgeXD4Vnz,12 Months,07/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/11/2020,07/10/2021,HOME,07/10/2020,07/11/2020,07/11/2020,"$1,256.00",$0.00,No,Active,New Business,NBS
80359043,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,3bqAPNjsMJ,12 Months,08/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/18/2020,08/17/2021,HOME,08/17/2020,08/18/2020,08/18/2020,"$1,875.00",$0.00,No,Active,New Business,NBS
80557680,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,daMmhVhan5,12 Months,07/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/01/2020,07/01/2021,HOME,07/01/2020,07/01/2020,07/01/2020,"$4,242.00",$0.00,No,Active,New Business,NBS
80605823,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,rDXQSyU9D3,12 Months,07/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/27/2020,07/20/2021,HOME,07/20/2020,07/21/2020,08/27/2020,"$1,624.00",$0.00,No,Active,Policy Change,PCH
80645966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,FxR93MuMS5,12 Months,07/31/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/11/2020,07/31/2021,HOME,07/31/2020,08/04/2020,12/11/2020,"$2,044.00",$0.00,No,Active,Policy Change,PCH
80875293,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,YDM9RHvupK,12 Months,07/21/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/27/2020,07/21/2021,HOME,07/21/2020,07/22/2020,08/27/2020,"$1,307.00",$0.00,No,Active,Policy Change,PCH
80881207,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,nmhdvWtExQ,12 Months,08/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/25/2020,08/23/2021,HOME,08/23/2020,08/25/2020,08/26/2020,$971.00,$0.00,No,Active,New Business,NBS
81059033,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,euNataGMYe,12 Months,08/21/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/26/2020,08/21/2021,HOME,08/21/2020,08/26/2020,08/26/2020,"$1,084.00",$0.00,No,Active,New Business,NBS
81134528,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Eb8FA7udww,12 Months,08/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/24/2020,08/28/2021,HOME,08/28/2020,08/29/2020,09/24/2020,"$1,958.00",$0.00,No,Active,Policy Change,PCH
81177806,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,gzAUKD6jwF,12 Months,02/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/13/2021,02/16/2022,HOME,02/16/2021,02/13/2021,02/16/2021,"$1,453.00",$0.00,No,Active,New Business,NBS
81242325,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,u3bN9eg7cf,12 Months,08/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/26/2020,08/20/2021,HOME,08/20/2020,08/26/2020,08/26/2020,"$1,517.00",$0.00,No,Active,New Business,NBS
81436710,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,jp797hmA4r,12 Months,09/04/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/05/2020,09/04/2021,HOME,09/04/2020,09/05/2020,09/05/2020,"$1,055.00",$0.00,No,Active,New Business,NBS
81497293,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,tjpFYdn2fp,12 Months,07/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/09/2021,07/28/2021,HOME,07/28/2020,07/29/2020,01/09/2021,"$2,556.00",$0.00,No,Active,Policy Change,PCH
81497293,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,nUNrd9CTxp,12 Months,01/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/29/2021,01/28/2022,HOME,01/28/2021,01/29/2021,01/29/2021,$495.00,$0.00,No,Active,New Business,NBS
81558108,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,9CpS8ejgUH,12 Months,08/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/19/2020,08/18/2021,HOME,08/18/2020,08/19/2020,12/07/2020,"$1,981.00",$0.00,No,Active,New Business,NBS
81593485,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,yUg4qaAVt8,12 Months,08/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/17/2020,08/25/2021,HOME,08/25/2020,08/26/2020,09/17/2020,"$1,437.00",$0.00,No,Active,Policy Change,PCH
81731401,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,hpTbyxKVPG,12 Months,08/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/08/2020,08/07/2021,HOME,08/07/2020,08/08/2020,02/16/2021,"$1,069.00",$0.00,No,Active,New Business,NBS
81762324,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,vAfbGhYeuU,12 Months,08/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/06/2020,08/25/2021,HOME,08/25/2020,08/26/2020,11/06/2020,$948.00,$0.00,No,Active,Policy Change,PCH
82189610,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,hmcgnaTVdQ,12 Months,08/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/26/2020,08/18/2021,HOME,08/18/2020,08/20/2020,11/16/2020,"$1,316.00",$0.00,No,Active,New Business,NBS
82225248,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,tVHUBFK5Ms,12 Months,09/08/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/17/2020,09/08/2021,HOME,09/08/2020,09/09/2020,04/16/2021,"$1,594.00",$0.00,No,Active,Policy Change,PCH
82227369,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,mmdhwxy3hz,12 Months,01/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/05/2021,01/04/2022,HOME,01/04/2021,01/05/2021,01/05/2021,"$1,744.00",$0.00,No,Active,New Business,NBS
82247224,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,R6tjbXC2mC,12 Months,09/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/29/2020,09/09/2021,HOME,09/09/2020,09/11/2020,09/29/2020,-$219.00,$0.00,No,Active,Policy Change,PCH
82383169,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,CHGGdqCEVm,12 Months,10/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/29/2020,10/28/2021,HOME,10/28/2020,10/29/2020,10/29/2020,"$1,188.00",$0.00,No,Active,New Business,NBS
82522667,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,De6zwQKBG5,12 Months,11/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/13/2021,09/02/2021,HOME,09/02/2020,09/09/2020,01/13/2021,"$1,109.00",$0.00,No,Active,Policy Change,PCH
82613188,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,5t2D55VFtE,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/01/2020,09/30/2021,HOME,09/30/2020,10/01/2020,12/07/2020,$562.00,$0.00,No,Active,New Business,NBS
82710522,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,hYedJ6mCA9,12 Months,09/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/15/2020,09/14/2021,HOME,09/14/2020,09/15/2020,02/17/2021,"$1,986.00",$0.00,No,Active,New Business,NBS
82778667,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,PRDXfwmB5y,12 Months,10/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/14/2020,10/09/2021,HOME,10/09/2020,10/14/2020,10/14/2020,"$1,753.00",$0.00,No,Active,Policy Change,PCH
82796693,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,9sm9XAaSfd,12 Months,09/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/26/2020,09/25/2021,HOME,09/25/2020,09/26/2020,12/03/2020,"$1,695.00",$0.00,No,Active,New Business,NBS
82838608,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,HBEMV68mb9,12 Months,09/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/22/2020,09/18/2021,HOME,09/18/2020,09/22/2020,09/22/2020,"$1,288.00",$0.00,No,Active,New Business,NBS
82972543,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,G7cxNa5FJV,12 Months,10/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/07/2020,10/05/2021,HOME,10/05/2020,10/07/2020,10/07/2020,$992.00,$0.00,No,Active,New Business,NBS
82994433,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,GrfTrh4xx8,12 Months,09/21/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/23/2020,09/21/2021,HOME,09/21/2020,09/23/2020,09/23/2020,"$1,531.00",$0.00,No,Active,New Business,NBS
83057628,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,nQQdhMMfEz,12 Months,10/08/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/09/2020,10/08/2021,HOME,10/08/2020,10/09/2020,10/09/2020,"$1,411.00",$0.00,No,Active,New Business,NBS
83077989,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,SvEqhXdmtX,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/13/2020,09/30/2021,HOME,09/30/2020,10/01/2020,11/13/2020,"$1,587.00",$0.00,No,Active,Policy Change,PCH
83107415,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,PmYg2k9PAu,12 Months,09/24/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/05/2020,09/24/2021,HOME,09/24/2020,09/25/2020,12/05/2020,"$1,679.00",$0.00,No,Active,Policy Change,PCH
83302332,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,wynUkYuzsN,12 Months,11/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/25/2020,11/03/2021,HOME,11/03/2020,11/25/2020,11/25/2020,"$2,522.00",$0.00,No,Active,New Business,NBS
