ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code,Writing_Company_Name
77176969,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,fwKaP3tSxK,12 Months,04/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/19/2022,HOME,04/19/2020,03/21/2020,04/19/2021,"$1,587.38",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77176969,"Allen, Johnson",Generic Insurance Branch North,Personal,Dwelling fire,Nationwide Insurance,AYu2aebTPX,12 Months,04/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/19/2022,DFIRE,04/19/2020,03/21/2020,04/19/2021,$936.00,$0.00,No,Active,Renewal,RWL,AMCO INS CO
77176969,"Allen, Johnson",Generic Insurance Branch North,Personal,Dwelling fire,Nationwide Insurance,cFZ47Wf4eS,12 Months,04/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/19/2022,DFIRE,04/19/2020,03/21/2020,04/19/2021,"$1,100.00",$0.00,No,Active,Renewal,RWL,AMCO INS CO
77205421,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,H2HK7CRpPN,12 Months,04/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/04/2021,04/17/2022,HOME,04/17/2020,04/18/2020,04/17/2021,$625.81,$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77213552,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,eWNMreNrQ5,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,04/29/2022,HOME,04/29/2020,05/23/2020,04/29/2021,$893.89,$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77213552,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,Yc4xukNuhM,12 Months,03/31/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,03/31/2022,HOME,03/31/2020,04/02/2020,03/31/2021,"$2,342.75",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77213552,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,w3m5psAKKX,12 Months,03/31/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,03/31/2022,AUTOP,03/31/2020,04/04/2020,03/31/2021,"$2,760.88",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77213552,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Nationwide Insurance,65YxsssCFN,12 Months,03/31/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,03/31/2022,DFIRE,03/31/2020,04/16/2020,03/31/2021,$987.00,$0.00,No,Active,Renewal,RWL,AMCO INS CO
77213552,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Nationwide Insurance,gQ98u8aMqn,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/21/2021,04/29/2022,PUMBR,04/29/2020,05/01/2020,05/21/2021,$196.41,$0.00,No,Active,Reinstate,REI,NATIONWIDE MUT INS CO
77238610,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,xYMkGAeqQv,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/20/2021,03/19/2022,HOME,03/19/2021,03/20/2021,03/20/2021,"$1,615.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,paxn5QXhUe,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,INMRP,04/06/2021,04/07/2021,04/07/2021,$305.00,$0.00,No,Active,New Business,NBS,PHOENIX INS CO
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,nZ5v7JawYe,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,AUTOP,04/06/2021,04/06/2021,04/07/2021,"$3,666.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,hHf8DQgbjj,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,PUMBR,04/06/2021,04/06/2021,04/07/2021,$0.00,$0.00,No,Active,Policy Change,PCH,AUTOMOBILE INS CO OF HARTFORD CT
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Travelers,R2hYSxudcH,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,HOME,04/06/2021,04/06/2021,04/07/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,UHVq2dGMxG,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/26/2021,04/06/2022,AUTOP,04/06/2020,04/03/2020,04/06/2021,$100.00,$0.00,No,Active,Renewal,RWL,AMCO INS CO
77293163,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,CCKPYkYMu9,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/10/2022,HOME,04/10/2020,04/11/2020,04/10/2021,$609.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77293163,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,9FBZqRNWgc,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,04/10/2021,$419.96,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
77293163,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,d3J2perRnV,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/22/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,05/22/2021,-$51.62,$0.00,No,Active,Policy Change,PCH,GENERAL INS CO OF AMER
77335019,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,FMndER8XjR,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/08/2021,04/30/2022,HOME,04/30/2020,03/31/2020,05/08/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
77360026,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,FOREMOST INSURANCE,qmgG2BJZrQ,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/09/2022,HOME,04/09/2020,04/10/2020,04/09/2021,"$1,751.00",$0.00,No,Active,Renewal,RWL,FOREMOST INS CO GRAND RAPIDS MI
77377314,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,fYS7RYp7mf,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/14/2021,04/10/2022,HOME,04/10/2020,04/11/2020,05/14/2021,"$1,340.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77377314,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,MAZ74gQPGw,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,04/10/2021,$962.90,$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77466852,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,M9zrjjAFQK,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/23/2021,04/20/2022,AUTOP,04/20/2020,04/21/2020,05/12/2021,"$2,076.00",$0.00,No,Active,Renewal,RWL,STANDARD FIRE INS CO
77466852,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Travelers,DXzJPdcu7k,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,04/20/2022,HOME,04/20/2020,04/21/2020,05/12/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
77476983,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,DYVbNcwFQa,12 Months,04/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,04/15/2022,HOME,04/15/2020,04/16/2020,04/15/2021,"$1,175.00",$0.00,No,Active,Renewal,RWL,AMERICAN ECONOMY INS CO
77489140,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,hPywDj32C8,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/10/2021,04/23/2022,HOME,04/15/2020,04/07/2020,04/23/2021,"$2,887.55",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77489140,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,cpjXFXnAxH,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/23/2021,04/06/2022,AUTOP,04/06/2020,04/07/2020,04/06/2021,"$2,589.00",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77639537,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,BPf4GV3g6e,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/13/2021,04/09/2022,HOME,04/09/2020,04/10/2020,05/13/2021,"$1,701.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77639537,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,fuFPt7ENPE,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/24/2021,04/09/2022,AUTOP,04/09/2020,04/10/2020,04/09/2021,"$1,208.70",$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77664882,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,NaYrA9H5XF,12 Months,03/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,03/29/2022,DFIRE,03/29/2021,03/30/2021,03/30/2021,$707.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
77664882,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,w44np6fTky,12 Months,05/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,05/01/2022,HOME,05/01/2020,05/02/2020,05/01/2021,"$2,028.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77664882,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,jSVMjYRBXH,6 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/01/2021,11/15/2021,AUTOP,05/15/2020,05/16/2020,05/15/2021,$902.20,$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77696238,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,FfBgkJcyD6,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/04/2021,03/03/2022,AUTOP,03/03/2021,03/04/2021,03/04/2021,$100.00,$0.00,No,Active,New Business,NBS,GENERAL INS CO OF AMER
77696238,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,9tkea7x7tR,12 Months,09/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,09/18/2021,AUTOP,09/18/2020,10/02/2020,03/02/2021,$118.20,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
77730263,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,DqZSvfHzQ2,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,04/06/2022,HOME,04/06/2020,04/08/2020,05/01/2021,"$1,237.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,68DNjWqPRN,12 Months,04/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,04/14/2022,PUMBR,04/14/2020,04/15/2020,04/14/2021,$328.00,$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,7J52fz52XA,12 Months,04/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,04/14/2022,AUTOP,04/14/2020,04/15/2020,04/14/2021,"$2,064.50",$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,hpVfxWNHnf,12 Months,04/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,04/07/2022,HOME,04/07/2020,04/07/2020,04/07/2021,$264.00,$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77759866,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,QvyuNVWgXX,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,04/29/2022,HOME,04/29/2020,04/23/2020,04/29/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
77759866,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,4nVqKHwmfE,12 Months,04/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,04/22/2022,AUTOP,04/22/2020,04/24/2020,04/22/2021,"$2,389.20",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77765831,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,FNdBAwak9k,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/20/2022,PUMBR,04/20/2020,04/21/2020,04/20/2021,$382.00,$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77765831,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,9TB2nsAD96,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/20/2022,AUTOP,04/20/2020,04/21/2020,04/20/2021,"$1,136.20",$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
77765831,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,XdtY2pBrYX,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/20/2021,04/20/2022,HOME,04/20/2020,04/22/2020,04/20/2021,"$1,440.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
77799150,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,FzeMu2Kau9,12 Months,05/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/10/2021,05/06/2022,HOME,05/06/2020,05/08/2020,05/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
77835199,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,8atdsfMpP3,12 Months,04/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/17/2021,04/16/2022,AUTOP,04/16/2021,04/17/2021,04/17/2021,"$2,144.80",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
77835199,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,fWknrPESnm,12 Months,04/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/17/2021,04/16/2022,HOME,04/16/2021,04/17/2021,04/17/2021,"$2,395.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
77856722,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,Bs8YTDa7jY,12 Months,05/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/04/2022,AUTOP,05/04/2020,05/07/2020,05/04/2021,"$1,425.00",$0.00,No,Active,Renewal,RWL,STANDARD FIRE INS CO
77856722,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Travelers,hV4qgCsSdn,12 Months,05/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,05/04/2022,HOME,05/04/2020,05/07/2020,05/25/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
77874139,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,6K6gQJ6n37,12 Months,04/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,04/28/2022,AUTOP,04/28/2020,04/29/2020,04/28/2021,"$1,505.90",$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
77874139,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,ABmwugXrWp,12 Months,04/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,04/28/2022,HOME,04/28/2020,04/30/2020,04/28/2021,"$2,332.68",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77901458,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,E7V5B2jGew,12 Months,08/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/29/2020,08/28/2021,HOME,08/28/2020,08/29/2020,12/07/2020,"$1,016.34",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
77910046,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,shvujgkjrP,12 Months,05/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/20/2022,HOME,05/20/2020,05/22/2020,05/20/2021,"$1,647.76",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77910046,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,Ayd3bV7PAe,12 Months,05/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/20/2022,AUTOP,05/20/2020,05/21/2020,05/20/2021,"$1,831.38",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77920414,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,Q6y3HuHm9x,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/13/2021,04/23/2022,HOME,04/23/2020,04/25/2020,05/13/2021,$420.22,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
77920414,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,QGHY6f2PyB,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/10/2021,04/23/2022,AUTOP,04/23/2020,04/25/2020,04/23/2021,"$2,160.80",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
77930101,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,KVRYJfapNd,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,03/12/2022,AUTOP,03/12/2021,03/13/2021,03/13/2021,"$1,656.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
77930101,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,zUeK7KeDFk,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,03/12/2022,HOME,03/12/2021,03/13/2021,03/13/2021,"$1,088.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
78000410,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,EVnzkZ9UEr,12 Months,04/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/11/2021,04/24/2022,HOME,04/24/2020,04/28/2020,04/24/2021,"$1,283.11",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
78000410,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,vRy9Tg3sjS,12 Months,04/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/11/2021,04/24/2022,AUTOP,04/24/2020,04/28/2020,04/24/2021,"$2,320.66",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
78014414,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,KFGhVTdbHp,12 Months,06/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/21/2021,06/03/2021,HOME,06/03/2020,06/06/2020,01/21/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
78076826,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,Eh3zvUYzmv,12 Months,06/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/05/2020,06/03/2021,HOME,06/03/2020,06/05/2020,06/05/2020,"$1,464.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
78087093,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,xN23xRYeNp,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,04/30/2022,AUTOP,04/30/2020,05/14/2020,04/30/2021,"$1,951.40",$0.00,No,Active,Renewal,RWL,SAFECO INS CO OF AMER
78087093,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,wAT8PgWSH6,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,04/30/2022,HOME,04/30/2020,05/01/2020,04/30/2021,$732.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
78087125,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,Yekyj8fRHN,12 Months,04/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/26/2021,04/24/2022,HOME,04/24/2020,04/24/2020,05/26/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
78087125,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,hkF3RE6wtM,12 Months,04/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/11/2021,04/24/2022,AUTOP,04/24/2020,04/24/2020,04/24/2021,$718.26,$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
78125478,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,btfYydzffr,12 Months,05/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/05/2022,AUTOP,05/05/2020,05/06/2020,05/05/2021,"$2,876.00",$0.00,No,Active,Renewal,RWL,STANDARD FIRE INS CO
78177314,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,y8EkzdKBmf,12 Months,04/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,04/26/2022,HOME,04/26/2020,04/28/2020,04/26/2021,"$1,603.00",$0.00,No,Active,Renewal,RWL,AMERICAN ECONOMY INS CO
78229486,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,b4m2GTVKxy,12 Months,09/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/04/2021,09/18/2021,AUTOP,09/18/2020,09/19/2020,02/04/2021,"$1,860.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
78229486,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,jrUzb5y6K8,12 Months,05/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,05/05/2022,HOME,05/05/2020,05/06/2020,05/05/2021,"$5,122.00",$0.00,No,Active,Renewal,RWL,TRAVELERS PERSONAL INS CO
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,tsehEfKxQf,12 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/13/2021,05/15/2022,INMRP,05/15/2019,04/13/2021,05/15/2021,$353.00,$0.00,No,Active,Rewrite,REW,PHOENIX INS CO
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,xd54cVPHey,12 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/15/2021,05/15/2022,AUTOP,05/15/2019,01/01/2021,05/15/2021,-$51.00,$0.00,No,Active,Policy Change,PCH,GENERAL INS CO OF AMER
